word,pos,frequency
표현,noun,0.0019083969465648854
기분,noun,0.0019047619047619048
대,dep,0.0018975332068311196
젊다,adj,0.001893939393939394
동시,noun,0.001890359168241966
옷,noun,0.0018867924528301887
기능,noun,0.0018832391713747645
순간,noun,0.0018796992481203006
전쟁,noun,0.001876172607879925
전,det,0.0018726591760299626
꿈,noun,0.001869158878504673
할머니,noun,0.0018656716417910447
회의,noun,0.00186219739292365
방송,noun,0.0018587360594795538
이야기하다,verb,0.0018552875695732839
나무,noun,0.001851851851851852
자다,verb,0.0018484288354898336
연극,noun,0.001841620626151013
오늘,adv,0.001838235294117647
마찬가지,noun,0.001834862385321101
걷다,verb,0.0018315018315018315
노동,noun,0.0018281535648994515
이때,noun,0.0018248175182481751
과거,noun,0.0018214936247723133
가치,noun,0.0018181818181818182
시간,dep,0.0018148820326678765
집단,noun,0.0018115942028985507
현대,noun,0.0018083182640144665
살펴보다,verb,0.0018018018018018018
장관,noun,0.0017985611510791368
차이,noun,0.0017953321364452424
풀다,verb,0.0017921146953405018
시절,noun,0.0017889087656529517
물건,noun,0.0017857142857142857
직접,adv,0.0017825311942959
개인,noun,0.0017793594306049821
근데,adv,0.0017761989342806395
발,noun,0.0017730496453900709
작가,noun,0.0017699115044247787
효과,noun,0.0017667844522968198
불교,noun,0.001763668430335097
끌다,verb,0.0017605633802816902
대로,dep,0.0017574692442882249
빨리,adv,0.0017482517482517483
시작되다,verb,0.0017452006980802793
둘,num,0.0017391304347826088
말다,verb,0.001736111111111111
설명하다,verb,0.0017331022530329288
우주,noun,0.0017301038062283738
시기,noun,0.0017271157167530224
마치,adv,0.0017241379310344827
살,dep,0.0017211703958691911
생산,noun,0.001718213058419244
바라다,verb,0.0017152658662092624
강하다,adj,0.0017123287671232876
경험,noun,0.0017094017094017094
음악,noun,0.0017064846416382253
최고,noun,0.0017035775127768314
나타내다,verb,0.0017006802721088435
아프다,adj,0.001697792869269949
적다,adj,0.001694915254237288
비,noun,0.0016891891891891893
고향,noun,0.0016863406408094434
놀라다,verb,0.0016835016835016834
다양하다,adj,0.0016806722689075631
울다,verb,0.0016778523489932886
농민,noun,0.0016750418760469012
드러나다,verb,0.0016722408026755853
은행,noun,0.001669449081803005
지내다,verb,0.0016666666666666668
결혼,noun,0.0016638935108153079
동생,noun,0.0016611295681063123
법,noun,0.001658374792703151
소설,noun,0.0016556291390728477
예,intj,0.001652892561983471
오후,noun,0.0016501650165016502
질서,noun,0.0016474464579901153
담다,verb,0.0016420361247947454
모이다,verb,0.001639344262295082
시민,noun,0.0016366612111292963
회장,noun,0.0016339869281045752
빠르다,adj,0.0016313213703099511
스스로,adv,0.0016286644951140066
아기,noun,0.0016260162601626016
아저씨,noun,0.0016233766233766235
옛날,noun,0.0016207455429497568
이날,noun,0.0016181229773462784
제대로,adv,0.0016155088852988692
달,dep,0.0016129032258064516
던지다,verb,0.001610305958132045
참,adv,0.001607717041800643
공간,noun,0.0016051364365971107
이곳,pron,0.0016025641025641025
딸,noun,0.0016
마지막,noun,0.001597444089456869
벌이다,verb,0.001594896331738437
병원,noun,0.0015923566878980893
자세,noun,0.0015873015873015873
강조하다,verb,0.001584786053882726
경찰,noun,0.0015822784810126582
맡다,verb,0.001579778830963665
저녁,noun,0.0015772870662460567
한편,adv,0.0015748031496062992
그러면,adv,0.0015723270440251573
기자,noun,0.0015698587127158557
넓다,adj,0.001567398119122257
시험,noun,0.001564945226917058
잠,noun,0.0015625
주로,adv,0.0015600624024961
훨씬,adv,0.001557632398753894
면,noun,0.0015552099533437014
통일,noun,0.0015503875968992248
들어서다,verb,0.0015479876160990713
건강,noun,0.0015455950540958269
가깝다,adj,0.0015432098765432098
건물,noun,0.0015408320493066256
시설,noun,0.0015384615384615385
외국,noun,0.0015360983102918587
밑,noun,0.0015337423312883436
어른,noun,0.0015313935681470138
주변,noun,0.0015290519877675841
대신,noun,0.0015267175572519084
원인,noun,0.001524390243902439
팔다,verb,0.0015220700152207
차례,noun,0.001519756838905775
군,noun,0.0015174506828528073
열심히,adv,0.0015151515151515152
일하다,verb,0.0015128593040847202
재산,noun,0.0015105740181268882
조금,noun,0.0015082956259426848
팀,noun,0.0015060240963855422
부모,noun,0.0015037593984962407
약간,adv,0.0015015015015015015
언어,noun,0.0014992503748125937
요구하다,verb,0.0014970059880239522
올라가다,verb,0.0014947683109118087
첫,det,0.0014925373134328358
