word,pos,frequency
especialmente,ADV,40.33159428031743
mientras,CCONJ,39.63421801034075
su,PRON,39.2274151861877
cuyo,PRON,38.61721094995811
podrás,AUX,37.4258598220813
recién,ADV,36.58319682919282
claramente,ADV,35.97299259296323
seguramente,ADV,35.79864852546907
hasta,ADV,34.81069880966878
asi,ADV,34.78164146508642
acaso,ADV,33.70651971553906
ír,AUX,32.74762734432113
u,CCONJ,32.3989392093328
mía,DET,32.253652486421
cuanto,DET,31.99213638517974
acá,ADV,31.963079040597385
normalmente,ADV,31.23664542603835
cuanto,PRON,30.53926915606168
darte,ADV,30.190581021073346
inmediatamente,ADV,28.94111520403181
aparte,ADV,28.59242706904348
l,CCONJ,28.185624244890416
erar,AUX,28.04033752197861
cuando,PRON,26.965215772431247
is,AUX,26.41312622536638
habéis,ADV,26.35501153620166
personalmente,ADV,25.62857792164263
haber yo,AUX,25.076488374577764
bastante,DET,24.98931634083068
cuanto,ADV,24.814972273336515
frente,ADV,24.669685550424703
precisamente,ADV,24.146653347942205
aparentemente,ADV,22.92624487548303
básicamente,ADV,22.868130186318307
literalmente,ADV,22.316040639253444
haré,AUX,22.199811260924
últimamente,ADV,21.676779058441497
tí,PRON,21.589607024694413
nuestro,PRON,21.560549680112054
extremadamente,ADV,20.60165730889413
oficialmente,ADV,20.28202651848816
prácticamente,ADV,20.28202651848816
suyo,PRON,20.13673979557635
uds.,PRON,19.75899431600565
des,ADP,19.67182228225857
estuvir,AUX,19.64276493767621
cuán,ADV,18.91633132311718
ciertamente,ADV,18.71292991104065
pon,ADV,18.65481522187593
ó,CCONJ,18.62575787729357
salgo,PRON,18.48047115438176
te,DET,18.422356465217035
enfrente,ADV,18.306127086887592
not,ADP,18.160840363975783
diferente,DET,18.131783019393424
rápidamente,ADV,17.928381607316894
muchísimo,ADV,17.870266918152172
cuanto,SCONJ,17.289120026504946
adonde,PRON,17.027603925263694
nuevamente,ADV,16.70797313485772
posiblemente,ADV,16.533629067363556
pregunte,ADV,16.533629067363556
increíblemente,ADV,16.41739968903411
recientemente,ADV,16.388342344451747
verdaderamente,ADV,16.330227655287025
vi,AUX,16.097768898628136
seguro,ADV,15.807195452804525
profundamente,ADV,15.31322059490438
at,DET,15.28416325032202
varios,PRON,15.25510590573966
gracias,ADP,14.906417770751323
técnicamente,ADV,14.906417770751323
estarer,AUX,14.81924573700424
tener,AUX,14.644901669510071
favor,ADV,14.12186946702757
vuestro,DET,14.092812122445208
fácilmente,ADV,14.063754777862847
aproximadamente,ADV,14.034697433280488
estás,AUX,14.034697433280488
my,DET,13.715066642874511
despacio,ADV,13.569779919962707
habertar,AUX,13.39543585246854
francamente,ADV,13.046747717480203
jodidamente,ADV,13.046747717480203
debo,AUX,12.988633028315482
sinceramente,ADV,12.785231616238953
necesitar,AUX,12.610887548744785
tendrás,ADV,12.581830204162424
um,DET,12.523715514997702
ponte,ADV,12.291256758338813
mantente,ADV,12.23314206917409
generalmente,ADV,12.23314206917409
escuche,ADV,11.913511278768114
estadir,AUX,11.884453934185752
altamente,ADV,11.826339245021032
